Human,SARS-CoV2,Score
Q5T5M9,P0DTC3,0.002007
O95994,P0DTC3,0.001972
Q9BYG8,P0DTC3,0.004827
Q9BT92,P0DTC3,0.005208
Q99708,P0DTC3,0.004862
P52961,P0DTC3,0.016972
O14569,P0DTC3,0.019342
Q5T5Y3,P0DTC3,0.004152
Q99081,P0DTC3,0.004481
O14561,P0DTC3,0.012612
P31615,P0DTC3,0.175793
P31614,P0DTC3,0.175793
Q9NNW5,P0DTC3,0.002266
Q9NNW7,P0DTC3,0.00628
P03891,P0DTC3,0.02775
P58550,P0DTC3,0.021142
Q6UXB3,P0DTC3,0.021297
Q86UW2,P0DTC3,0.034809
Q86UW1,P0DTC3,0.037421
Q86UW7,P0DTC3,0.008858
Q86UW6,P0DTC3,0.000329
P35754,P0DTC3,0.004775
Q8N5H7,P0DTC3,0.002024
Q86UW9,P0DTC3,0.009031
Q86UW8,P0DTC3,0.000208
Q86Y29,P0DTC3,0.000502
Q9NXZ1,P0DTC3,0.008598
Q14999,P0DTC3,0.070674
Q9NQB0,P0DTC3,0.005415
Q9H8T0,P0DTC3,0.000952
Q9ULA0,P0DTC3,0.00199
Q8IYY4,P0DTC3,0.004377
P19823,P0DTC3,0.022854
Q93099,P0DTC3,0.004135
Q6L8G9,P0DTC3,0.003841
Q9BZX2,P0DTC3,0.003166
Q10567,P0DTC3,0.013045
O15355,P0DTC3,0.006263
A6NGG8,P0DTC3,0.00173
Q52LA3,P0DTC3,0.008079
O75643,P0DTC3,0.005173
Q9Y258,P0DTC3,0.000208
Q96KP4,P0DTC3,0.007509
Q6UXA7,P0DTC3,0.000502
Q9Y253,P0DTC3,0.006038
Q9Y259,P0DTC3,0.003166
Q96G04,P0DTC3,0.002266
P78504,P0DTC3,0.002958
Q08211,P0DTC3,0.006816
Q5VT79,P0DTC3,0.00064
Q9UJ42,P0DTC3,0.021142
O75528,P0DTC3,0.006955
O75529,P0DTC3,0.006228
O75838,P0DTC3,0.006211
Q9Y512,P0DTC3,0.010034
O75525,P0DTC3,0.072386
O75526,P0DTC3,0.003114
P78508,P0DTC3,0.006695
O75521,P0DTC3,0.005502
O75830,P0DTC3,0.00372
Q9Y471,P0DTC3,0.000398
Q9Y6M9,P0DTC3,0.008996
P11310,P0DTC3,0.009377
Q9Y250,P0DTC3,0.002457
P08240,P0DTC3,0.008183
Q6V0I7,P0DTC3,0.022664
Q8TAT6,P0DTC3,0.005259
P08243,P0DTC3,0.003166
Q9Y6M7,P0DTC3,0.036435
Q9Y6M4,P0DTC3,0.000433
Q9Y6M5,P0DTC3,0.026401
P12104,P0DTC3,0.003166
Q2M296,P0DTC3,0.00064
A0A0B4J1V6,P0DTC3,0.001799
P17538,P0DTC3,0.000709
O75570,P0DTC3,0.004152
Q5TA50,P0DTC3,0.005017
Q2VYF4,P0DTC3,0.019204
P05305,P0DTC3,0.003218
A8MXQ7,P0DTC3,0.000519
P0DMU7,P0DTC3,0.001228
Q9NRV9,P0DTC3,0.003702
P0DMU2,P0DTC3,0.001471
O95819,P0DTC3,0.000588
O95816,P0DTC3,0.002578
O95817,P0DTC3,0.002318
Q96AE7,P0DTC3,0.00218
P0DMU8,P0DTC3,0.001228
P0DMU9,P0DTC3,0.001228
O95810,P0DTC3,0.008287
Q9H479,P0DTC3,0.003166
Q69YU5,P0DTC3,0.03038
Q13148,P0DTC3,0.006938
Q9Y680,P0DTC3,0.000329
Q13144,P0DTC3,0.002111
Q8IZY2,P0DTC3,0.01827
O75783,P0DTC3,0.00346
Q8NFI3,P0DTC3,0.003166
Q9H477,P0DTC3,0.003166
O75787,P0DTC3,0.023183
P52788,P0DTC3,0.004775
P52789,P0DTC3,0.009273
P22392,P0DTC3,0.007232
Q13255,P0DTC3,0.004862
Q9Y6H5,P0DTC3,0.006453
P13984,P0DTC3,0.004913
Q9UK97,P0DTC3,0.00763
Q8N6C5,P0DTC3,0.018373
Q01196,P0DTC3,0.005502
Q8N573,P0DTC3,0.002751
Q96Q27,P0DTC3,0.002543
Q9P299,P0DTC3,0.013633
P62888,P0DTC3,0.003547
P12109,P0DTC3,0.021782
Q8WTX9,P0DTC3,0.025778
A6NK59,P0DTC3,0.003166
Q6P9G4,P0DTC3,0.021142
Q58FF8,P0DTC3,0.003062
P43121,P0DTC3,0.017387
Q9H3E2,P0DTC3,0.003996
Q58FF7,P0DTC3,0.003062
Q9Y2M5,P0DTC3,0.005
Q5VVX9,P0DTC3,0.003287
Q8TAQ2,P0DTC3,0.006592
Q9H4H8,P0DTC3,0.003426
P98153,P0DTC3,0.021211
Q6ZVL6,P0DTC3,0.021142
P98155,P0DTC3,0.021955
O94850,P0DTC3,0.003512
O60716,P0DTC3,0.003062
P42658,P0DTC3,0.00128
Q99489,P0DTC3,0.005882
O94856,P0DTC3,0.008252
P10635,P0DTC3,0.005571
Q01546,P0DTC3,0.005156
O95389,P0DTC3,0.003045
P15311,P0DTC3,0.006592
Q8TD43,P0DTC3,0.005796
Q16548,P0DTC3,0.012128
Q5VZ72,P0DTC3,0.018114
Q8TD47,P0DTC3,0.00365
Q8TD46,P0DTC3,0.120413
P12830,P0DTC3,0.003253
P12838,P0DTC3,0.017456
P26358,P0DTC3,0.006955
Q04741,P0DTC3,0.002422
Q14324,P0DTC3,0.003841
Q5HYM0,P0DTC3,0.004048
P78552,P0DTC3,0.00237
Q70SY1,P0DTC3,0.022526
P30872,P0DTC3,0.002889
Q9H720,P0DTC3,0.023512
Q8WZ04,P0DTC3,0.018166
P10082,P0DTC3,0.000242
Q6ZWT7,P0DTC3,0.02692
Q86VH5,P0DTC3,0.019481
Q02747,P0DTC3,0.000208
Q02742,P0DTC3,0.010744
Q86VH4,P0DTC3,0.019463
P24844,P0DTC3,0.00474
Q6XR72,P0DTC3,0.023667
Q8N1C3,P0DTC3,0.00756
P12956,P0DTC3,0.008097
P12955,P0DTC3,0.00455
Q9H7X0,P0DTC3,0.013598
P07951,P0DTC3,0.00365
O43555,P0DTC3,0.000242
O43556,P0DTC3,0.007439
O43557,P0DTC3,0.01602
Q6QNY1,P0DTC3,0.00564
Q6QNY0,P0DTC3,0.013581
B2RUZ4,P0DTC3,0.021297
P46952,P0DTC3,0.002716
Q6FIF0,P0DTC3,0.003166
Q96MA6,P0DTC3,0.003339
A6NIZ1,P0DTC3,0.000329
P49279,P0DTC3,0.009273
Q8N5G0,P0DTC3,0.027543
Q7Z2G1,P0DTC3,0.002093
Q6UQ28,P0DTC3,0.024498
Q14699,P0DTC3,0.005744
Q9HDB9,P0DTC3,0.100794
Q14694,P0DTC3,0.005294
Q14697,P0DTC3,0.025138
Q14696,P0DTC3,0.00237
Q14691,P0DTC3,0.006955
Q14690,P0DTC3,0.005484
Q14692,P0DTC3,0.006003
Q6IEU7,P0DTC3,0.021142
Q9BYZ2,P0DTC3,0.005086
P08582,P0DTC3,0.017941
Q9BYZ6,P0DTC3,0.001453
Q9BYZ8,P0DTC3,0.026349
Q16696,P0DTC3,0.005692
Q16695,P0DTC3,0.006488
Q7KYR7,P0DTC3,0.003495
Q5SY80,P0DTC3,0.004118
O14818,P0DTC3,0.104773
Q16690,P0DTC3,0.005346
O14815,P0DTC3,0.00064
O14817,P0DTC3,0.002509
O14810,P0DTC3,0.013996
Q6BDI9,P0DTC3,0.011557
Q9NTG7,P0DTC3,0.005882
Q96B33,P0DTC3,0.021315
P08581,P0DTC3,0.003374
P42677,P0DTC3,0.005605
Q9UPT6,P0DTC3,0.007474
Q9UPT5,P0DTC3,0.006021
Q9UPT9,P0DTC3,0.007491
Q96HY6,P0DTC3,0.005778
P04424,P0DTC3,0.004135
Q9H4D0,P0DTC3,0.007855
O60306,P0DTC3,0.004498
O60304,P0DTC3,0.007336
P81277,P0DTC3,0.000208
P81274,P0DTC3,0.006505
Q6ZNJ1,P0DTC3,0.006522
O60308,P0DTC3,0.001851
Q9H2W1,P0DTC3,0.021142
P47928,P0DTC3,0.006228
P29371,P0DTC3,0.006159
A0A286YFK9,P0DTC3,0.021142
Q68DX3,P0DTC3,0.003512
O60909,P0DTC3,0.030121
Q9NQR4,P0DTC3,0.007422
P15170,P0DTC3,0.002785
Q9NXG2,P0DTC3,0.007785
O60906,P0DTC3,0.00474
Q9NXG0,P0DTC3,0.005986
Q12923,P0DTC3,0.006695
Q9NQH7,P0DTC3,0.003495
O75973,P0DTC3,0.000606
Q9UL41,P0DTC3,0.000329
Q5T7B8,P0DTC3,0.003097
Q8NGS8,P0DTC3,0.021142
Q9NQR1,P0DTC3,0.007664
Q9UBP6,P0DTC3,0.005432
Q9UBP0,P0DTC3,0.015519
Q5SZD4,P0DTC3,0.000329
A0A589,P0DTC3,0.002301
P13533,P0DTC3,0.006073
P06576,P0DTC3,0.007837
A8MYZ6,P0DTC3,0.000519
A2VEC9,P0DTC3,0.000242
P29376,P0DTC3,0.002474
O75976,P0DTC3,0.021228
Q8NG57,P0DTC3,0.008079
Q12929,P0DTC3,0.006021
P60903,P0DTC3,0.004308
Q9H5J8,P0DTC3,0.007682
P63302,P0DTC3,0.003166
P11021,P0DTC3,0.013858
Q06710,P0DTC3,0.006228
Q86XI6,P0DTC3,0.002664
Q9H5J4,P0DTC3,0.007526
Q8N490,P0DTC3,0.003339
P25116,P0DTC3,0.005519
Q9NUW8,P0DTC3,0.004239
P22090,P0DTC3,0.00481
Q63ZY6,P0DTC3,0.003028
Q9NSC2,P0DTC3,0.004948
Q15349,P0DTC3,0.005363
Q63ZY3,P0DTC3,0.003495
Q9NSC5,P0DTC3,0.002491
Q9NSC7,P0DTC3,0.03474
Q15274,P0DTC3,0.003529
Q15276,P0DTC3,0.005744
Q13114,P0DTC3,0.008425
Q7L4P6,P0DTC3,0.000329
P61236,P0DTC3,0.000329
Q9H2W6,P0DTC3,0.008841
O00144,P0DTC3,0.008875
Q9Y664,P0DTC3,0.005467
O00142,P0DTC3,0.005259
Q9UJJ9,P0DTC3,0.007163
O00141,P0DTC3,0.006384
P07225,P0DTC3,0.016453
P35346,P0DTC3,0.002889
P59780,P0DTC3,0.007976
P13284,P0DTC3,0.004775
Q5VYK3,P0DTC3,0.006055
Q8WTV0,P0DTC3,0.013806
O95628,P0DTC3,0.003166
Q5U4P2,P0DTC3,0.021142
Q9BS92,P0DTC3,0.004152
Q8NA31,P0DTC3,0.007543
Q9BS91,P0DTC3,0.017958
Q9BPU9,P0DTC3,0.004792
A7E2F4,P0DTC3,0.008045
Q8IUE6,P0DTC3,0.003945
Q9BPU6,P0DTC3,0.003806
Q9H0L4,P0DTC3,0.006419
Q5VWK5,P0DTC3,0.00237
P51003,P0DTC3,0.005346
Q86VV8,P0DTC3,0.005225
P48165,P0DTC3,0.003823
P52209,P0DTC3,0.003979
Q8N3F9,P0DTC3,0.030242
Q96JF0,P0DTC3,0.032854
P05177,P0DTC3,0.007872
A8MUX0,P0DTC3,0.003841
Q9BQI6,P0DTC3,0.005173
Q9NYD6,P0DTC3,0.009983
O95157,P0DTC3,0.000502
Q96CF2,P0DTC3,0.006592
O95154,P0DTC3,0.004775
O95153,P0DTC3,0.015744
A0A1B0GWK0,P0DTC3,0.001107
P31269,P0DTC3,0.006228
Q504T8,P0DTC3,0.000848
Q9P2F6,P0DTC3,0.003166
P55273,P0DTC3,0.005363
P31260,P0DTC3,0.000519
O95158,P0DTC3,0.000502
Q9H6Z4,P0DTC3,0.005173
Q9NUB4,P0DTC3,0.021142
Q5VVY1,P0DTC3,0.00064
Q9H6Z9,P0DTC3,0.005363
Q7Z4R8,P0DTC3,0.00929
Q9NZU7,P0DTC3,0.008668
Q9NP72,P0DTC3,0.075829
Q9NZU5,P0DTC3,0.006228
Q9NP77,P0DTC3,0.007007
Q9NZU1,P0DTC3,0.006557
Q9NP74,P0DTC3,0.001176
P30874,P0DTC3,0.003477
Q9NP78,P0DTC3,0.007405
Q96KE9,P0DTC3,0.003166
A6NDL8,P0DTC3,0.021142
Q9BU76,P0DTC3,0.008356
Q6PJW8,P0DTC3,0.023823
Q6GTX8,P0DTC3,0.029671
Q8WVP5,P0DTC3,0.00064
P00736,P0DTC3,0.01128
Q9BQI9,P0DTC3,0.00064
A0A0U1RRN3,P0DTC3,0.021142
P03905,P0DTC3,0.030501
Q9UKG9,P0DTC3,0.006038
Q96ET8,P0DTC3,0.009515
P18887,P0DTC3,0.006297
Q9UKG4,P0DTC3,0.003201
Q2UY09,P0DTC3,0.021643
Q9HBF4,P0DTC3,0.006886
Q96FV2,P0DTC3,0.00455
O15399,P0DTC3,0.004239
P43353,P0DTC3,0.007111
P08473,P0DTC3,0.004342
O15397,P0DTC3,0.006643
Q9H1F0,P0DTC3,0.000208
O15391,P0DTC3,0.000813
P43356,P0DTC3,0.005104
P43355,P0DTC3,0.000433
O15392,P0DTC3,0.00583
P07766,P0DTC3,0.006297
P08246,P0DTC3,0.026124
Q07627,P0DTC3,0.003841
Q12849,P0DTC3,0.004862
P14651,P0DTC3,0.006228
Q9Y210,P0DTC3,0.003841
P78330,P0DTC3,0.003045
Q9Y216,P0DTC3,0.002751
Q9Y217,P0DTC3,0.004862
Q12840,P0DTC3,0.004498
Q9Y215,P0DTC3,0.000848
Q9BS26,P0DTC3,0.021626
P18085,P0DTC3,0.004204
P18084,P0DTC3,0.003201
P28749,P0DTC3,0.039757
P52758,P0DTC3,0.006073
P25929,P0DTC3,0.003443
Q8N2Z9,P0DTC3,0.006315
Q9NYW5,P0DTC3,0.003737
Q86XK7,P0DTC3,0.024584
P18089,P0DTC3,0.002924
P02452,P0DTC3,0.017301
A0A1B0GXF2,P0DTC3,0.002301
P09651,P0DTC3,0.071227
O14653,P0DTC3,0.053494
P60331,P0DTC3,0.003841
Q6PD62,P0DTC3,0.007976
Q9H7T0,P0DTC3,0.002976
Q9H7T9,P0DTC3,0.004706
Q32NB8,P0DTC3,0.00801
Q6PFW1,P0DTC3,0.002543
Q0VD83,P0DTC3,0.000415
P35523,P0DTC3,0.009014
P12643,P0DTC3,0.009377
Q05996,P0DTC3,0.024186
Q7Z5P4,P0DTC3,0.003218
P46439,P0DTC3,0.002612
Q8TDS4,P0DTC3,0.021297
Q8TDS5,P0DTC3,0.021142
Q8TDS7,P0DTC3,0.018321
O43837,P0DTC3,0.006263
Q13822,P0DTC3,0.000173
P08651,P0DTC3,0.009031
Q8N2K1,P0DTC3,0.026072
Q9Y2N7,P0DTC3,0.006678
Q4G1C9,P0DTC3,0.021349
A0A0B4J1V1,P0DTC3,0.001799
Q9UJP4,P0DTC3,0.003097
Q4ZHG4,P0DTC3,0.006886
Q15075,P0DTC3,0.006557
P19876,P0DTC3,0.000242
Q14192,P0DTC3,0.005882
Q05195,P0DTC3,0.007301
Q14190,P0DTC3,0.009983
Q14191,P0DTC3,0.005761
Q14197,P0DTC3,0.010467
Q14194,P0DTC3,0.003772
Q14195,P0DTC3,0.002388
P60484,P0DTC3,0.00564
Q9UKU0,P0DTC3,0.022595
P46094,P0DTC3,0.003495
P46721,P0DTC3,0.003443
P46092,P0DTC3,0.003426
P46091,P0DTC3,0.005484
P10163,P0DTC3,0.000208
O60683,P0DTC3,0.012249
O60682,P0DTC3,0.006228
O60687,P0DTC3,0.002474
O60684,P0DTC3,0.146849
A0A5F9ZH02,P0DTC3,0.021142
Q8TEU8,P0DTC3,0.000208
Q96IG2,P0DTC3,0.003235
Q8TB96,P0DTC3,0.025692
Q8TB92,P0DTC3,0.00564
O43196,P0DTC3,0.008097
Q96JD6,P0DTC3,0.006643
A6NMS7,P0DTC3,0.021142
P60893,P0DTC3,0.023027
Q32ZL2,P0DTC3,0.003443
A6NMS3,P0DTC3,0.021142
Q9H040,P0DTC3,0.006574
Q7Z6P3,P0DTC3,0.008477
Q5VW32,P0DTC3,0.004585
O75310,P0DTC3,0.020467
O75317,P0DTC3,0.006107
Q5VW36,P0DTC3,0.021349
Q5VW38,P0DTC3,0.021972
O75319,P0DTC3,0.007958
O75648,P0DTC3,0.007664
P23458,P0DTC3,0.002301
Q8IVL0,P0DTC3,0.002561
Q5TF58,P0DTC3,0.000606
Q9UL26,P0DTC3,0.007128
Q8NGV6,P0DTC3,0.021142
Q8NGV7,P0DTC3,0.021142
Q8TCS8,P0DTC3,0.007958
Q8IVL8,P0DTC3,0.00609
Q13084,P0DTC3,0.009464
Q13087,P0DTC3,0.002699
Q2M2I5,P0DTC3,0.005381
O43766,P0DTC3,0.006419
P20248,P0DTC3,0.017387
Q6IAN0,P0DTC3,0.0191
Q8N907,P0DTC3,0.000242
O43761,P0DTC3,0.005865
O43760,P0DTC3,0.107178
C9JE40,P0DTC3,0.003512
Q2M2I8,P0DTC3,0.005294
O43768,P0DTC3,0.006401
A0A286YEY9,P0DTC3,0.000606
O95235,P0DTC3,0.005675
Q9BXA5,P0DTC3,0.024775
P82912,P0DTC3,0.009256
O95232,P0DTC3,0.006834
O94822,P0DTC3,0.002543
Q14739,P0DTC3,0.006176
P54646,P0DTC3,0.004602
Q9Y5V0,P0DTC3,0.000519
Q9Y5V3,P0DTC3,0.002197
Q8IXX5,P0DTC3,0.021142
Q9H2U1,P0DTC3,0.019948
Q9ULD4,P0DTC3,0.003806
Q8IUX8,P0DTC3,0.000796
O94826,P0DTC3,0.031055
Q99747,P0DTC3,0.024325
Q99748,P0DTC3,0.000813
Q8IUX1,P0DTC3,0.029965
Q5SGD2,P0DTC3,0.029083
Q8IUX4,P0DTC3,0.002837
O43491,P0DTC3,0.004637
O43490,P0DTC3,0.007214
O43493,P0DTC3,0.040466
Q02928,P0DTC3,0.00654
Q8N635,P0DTC3,0.000917
O43497,P0DTC3,0.00173
Q6IN85,P0DTC3,0.008097
Q8WTX7,P0DTC3,0.003166
P06732,P0DTC3,0.002612
Q4G0T1,P0DTC3,0.022941
Q96PV7,P0DTC3,0.005744
P81605,P0DTC3,0.028356
Q149N8,P0DTC3,0.008097
Q9ULS6,P0DTC3,0.00263
Q15486,P0DTC3,0.000208
Q15485,P0DTC3,0.002439
Q9ULS5,P0DTC3,0.020934
O15553,P0DTC3,0.005363
Q8IWF6,P0DTC3,0.004464
O15551,P0DTC3,0.006124
Q86Y56,P0DTC3,0.00064
Q8IWF2,P0DTC3,0.041816
Q9H788,P0DTC3,0.002716
P48023,P0DTC3,0.012214
Q9Y4W6,P0DTC3,0.012162
P48029,P0DTC3,0.007197
O95478,P0DTC3,0.000329
Q6P444,P0DTC3,0.004152
P45954,P0DTC3,0.007526
A0A0B4J268,P0DTC3,0.002301
A0A0B4J266,P0DTC3,0.002301
O15126,P0DTC3,0.012906
A0A0B4J264,P0DTC3,0.002509
A0A0B4J265,P0DTC3,0.002301
A0A0B4J262,P0DTC3,0.002301
Q9NZ63,P0DTC3,0.005484
Q9HCI7,P0DTC3,0.007491
Q16594,P0DTC3,0.005813
Q16595,P0DTC3,0.006332
Q8N474,P0DTC3,0.002526
O60573,P0DTC3,0.003477
A6NK06,P0DTC3,0.004152
Q712K3,P0DTC3,0.003166
P35663,P0DTC3,0.004256
A6NK02,P0DTC3,0.000606
A6NFZ4,P0DTC3,0.000502
P49336,P0DTC3,0.004706
Q7Z794,P0DTC3,0.004654
Q92616,P0DTC3,0.00192
Q8WXG9,P0DTC3,0.004498
Q8WYJ6,P0DTC3,0.003114
Q8WXG6,P0DTC3,0.002214
Q8WXG1,P0DTC3,0.112991
P51531,P0DTC3,0.00564
Q9BUN1,P0DTC3,0.000502
Q9BUN5,P0DTC3,0.003287
Q02108,P0DTC3,0.000934
Q9BX68,P0DTC3,0.004169
Q9BUN8,P0DTC3,0.107662
P21359,P0DTC3,0.002076
P0DP74,P0DTC3,0.002612
P0DP73,P0DTC3,0.000208
P0DP72,P0DTC3,0.003512
Q8N7C4,P0DTC3,0.024169
Q9BPW8,P0DTC3,0.006713
Q15126,P0DTC3,0.004533
P16233,P0DTC3,0.000242
Q7Z2Q7,P0DTC3,0.004308
Q53H54,P0DTC3,0.00064
Q96KN3,P0DTC3,0.006609
P09884,P0DTC3,0.107784
Q96KN1,P0DTC3,0.000519
Q2TAL5,P0DTC3,0.004031
Q96KN7,P0DTC3,0.004429
Q4V9L6,P0DTC3,0.019031
Q16777,P0DTC3,0.003945
Q16778,P0DTC3,0.005692
P29083,P0DTC3,0.106296
Q96KN9,P0DTC3,0.022439
Q96KN8,P0DTC3,0.000969
P12034,P0DTC3,0.000554
P12035,P0DTC3,0.005554
P12036,P0DTC3,0.003668
Q8TEA1,P0DTC3,0.002716
P49685,P0DTC3,0.003408
Q8WWK9,P0DTC3,0.003875
P10767,P0DTC3,0.004948
P10768,P0DTC3,0.031211
O00291,P0DTC3,0.005986
Q9Y2C4,P0DTC3,0.006297
Q9Y2C5,P0DTC3,0.006765
P51959,P0DTC3,0.004567
Q9Y2C2,P0DTC3,0.011263
Q9Y2C3,P0DTC3,0.02173
P06737,P0DTC3,0.020052
Q9BW04,P0DTC3,0.003529
Q9Y2C9,P0DTC3,0.011401
Q9P1Z2,P0DTC3,0.002474
Q8N8D7,P0DTC3,0.018114
Q9UM07,P0DTC3,0.013218
O14604,P0DTC3,0.000882
Q8N8D1,P0DTC3,0.007318
O14607,P0DTC3,0.006436
Q8TDN2,P0DTC3,0.00128
Q8TDN1,P0DTC3,0.00128
Q8TDN7,P0DTC3,0.028044
Q8TDN6,P0DTC3,0.007214
Q8TDN4,P0DTC3,0.003166
Q9UNM6,P0DTC3,0.005225
Q502W6,P0DTC3,0.007336
P55060,P0DTC3,0.004913
P55061,P0DTC3,0.007007
Q9P2N6,P0DTC3,0.006107
P55064,P0DTC3,0.007163
P50548,P0DTC3,0.006107
P49683,P0DTC3,0.003235
Q86YV0,P0DTC3,0.006384
Q16787,P0DTC3,0.002682
Q9H2C8,P0DTC3,0.001176
Q9BVT8,P0DTC3,0.021003
P51948,P0DTC3,0.006159
Q9H2C5,P0DTC3,0.001176
O95995,P0DTC3,0.005363
Q9H2C0,P0DTC3,0.002266
Q9BYE2,P0DTC3,0.001246
Q9BYE3,P0DTC3,0.003166
Q9BYE4,P0DTC3,0.003304
P37802,P0DTC3,0.00346
Q9BYE7,P0DTC3,0.005709
Q9BYE9,P0DTC3,0.007941
P49682,P0DTC3,0.003235
Q5H9F3,P0DTC3,0.006228
P47712,P0DTC3,0.007768
P47710,P0DTC3,0.000242
A6NJY1,P0DTC3,0.041989
Q5QGS0,P0DTC3,0.005571
A6NJY4,P0DTC3,0.021142
O15354,P0DTC3,0.004827
Q6A555,P0DTC3,0.004654
P52945,P0DTC3,0.006799
Q96GQ7,P0DTC3,0.002768
Q96GQ5,P0DTC3,0.021211
Q96LW4,P0DTC3,0.005813
P49810,P0DTC3,0.00782
P49815,P0DTC3,0.070276
Q9NY59,P0DTC3,0.002751
P45877,P0DTC3,0.003564
P29973,P0DTC3,0.006021
P29972,P0DTC3,0.005121
P0C7V8,P0DTC3,0.000519
Q9Y689,P0DTC3,0.003996
A6NGB9,P0DTC3,0.004446
P01772,P0DTC3,0.001332
Q9Y4Y9,P0DTC3,0.030121
Q9C0B1,P0DTC3,0.005882
Q9C0B7,P0DTC3,0.021142
Q9C0B6,P0DTC3,0.002197
Q9C0B5,P0DTC3,0.020986
Q00597,P0DTC3,0.004896
Q3LI61,P0DTC3,0.003772
Q9C0B9,P0DTC3,0.00064
P14868,P0DTC3,0.003806
P20749,P0DTC3,0.00955
Q3LI60,P0DTC3,0.000606
Q93091,P0DTC3,0.000882
Q93096,P0DTC3,0.001782
Q93097,P0DTC3,0.000969
A6NGA9,P0DTC3,0.021142
P60328,P0DTC3,0.003841
Q93098,P0DTC3,0.000242
Q3LI62,P0DTC3,0.000606
Q7LFX5,P0DTC3,0.011263
P01889,P0DTC3,0.076158
P13073,P0DTC3,0.02711
P09466,P0DTC3,0.000242
P59190,P0DTC3,0.006211
Q04900,P0DTC3,0.006799
Q6UXG3,P0DTC3,0.017093
Q6UXG2,P0DTC3,0.008028
Q9P241,P0DTC3,0.00782
Q9BZM3,P0DTC3,0.000519
Q9BZM2,P0DTC3,0.006886
Q9BZM1,P0DTC3,0.000208
P34925,P0DTC3,0.002093
Q6ZT98,P0DTC3,0.003495
Q9BZM5,P0DTC3,0.103562
Q9BZM4,P0DTC3,0.103839
Q9Y536,P0DTC3,0.003564
Q9Y535,P0DTC3,0.030726
Q9Y534,P0DTC3,0.00064
Q4G0G5,P0DTC3,0.000502
O75815,P0DTC3,0.000571
A0PJZ3,P0DTC3,0.021142
O75817,P0DTC3,0.004775
Q5R387,P0DTC3,0.000502
A8K855,P0DTC3,0.008737
C9JVI0,P0DTC3,0.002872
Q8WWU5,P0DTC3,0.026263
Q9UJ14,P0DTC3,0.021142
Q6PK04,P0DTC3,0.007855
Q9BRY0,P0DTC3,0.021193
Q9Y334,P0DTC3,0.000502
Q7Z4T8,P0DTC3,0.021626
Q15102,P0DTC3,0.002284
P21728,P0DTC3,0.007837
P17516,P0DTC3,0.004135
P20908,P0DTC3,0.019429
O95838,P0DTC3,0.001176
O15234,P0DTC3,0.007007
O15235,P0DTC3,0.009256
O15232,P0DTC3,0.024048
Q6ZNL6,P0DTC3,0.003149
O15230,P0DTC3,0.00237
O15231,P0DTC3,0.000554
O95832,P0DTC3,0.008633
O00299,P0DTC3,0.016574
O95834,P0DTC3,0.001401
P03973,P0DTC3,0.004187
P41235,P0DTC3,0.005346
O15239,P0DTC3,0.03211
P54819,P0DTC3,0.00718
P47870,P0DTC3,0.026297
A0A075B6R2,P0DTC3,0.001799
Q8N4G2,P0DTC3,0.000519
P01817,P0DTC3,0.001332
Q8NFK1,P0DTC3,0.019602
P49761,P0DTC3,0.005346
Q9NRN5,P0DTC3,0.001228
C9JLW8,P0DTC3,0.003512
Q8TF09,P0DTC3,0.00372
Q8TF08,P0DTC3,0.032941
Q96Q06,P0DTC3,0.00237
Q96Q05,P0DTC3,0.006349
Q96Q04,P0DTC3,0.015104
P16401,P0DTC3,0.000311
Q9P0S2,P0DTC3,0.00654
Q9BQD3,P0DTC3,0.003235
O00571,P0DTC3,0.107489
Q9P296,P0DTC3,0.024065
Q9H2U2,P0DTC3,0.006851
Q9UIJ5,P0DTC3,0.011488
Q9UIJ7,P0DTC3,0.006419
I6L899,P0DTC3,0.008408
Q9UK76,P0DTC3,0.008339
Q9UK73,P0DTC3,0.005363
A5YM72,P0DTC3,0.003166
P0C7Q6,P0DTC3,0.001471
P0C7Q5,P0DTC3,0.001471
Q6P9A2,P0DTC3,0.021574
Q92851,P0DTC3,0.003304
P0C7Q2,P0DTC3,0.003374
Q9H3K6,P0DTC3,0.002266
A0A0A6YYJ7,P0DTC3,0.002301
Q9H3K2,P0DTC3,0.024429
P24158,P0DTC3,0.008235
P21439,P0DTC3,0.007336
Q8IW00,P0DTC3,0.001903
P45379,P0DTC3,0.005346
P42898,P0DTC3,0.003789
P19738,P0DTC3,0.144392
P42679,P0DTC3,0.003201
Q02505,P0DTC3,0.017526
P98172,P0DTC3,0.00609
P98171,P0DTC3,0.003304
P98170,P0DTC3,0.005398
P98177,P0DTC3,0.00583
Q9HAZ2,P0DTC3,0.004948
P98175,P0DTC3,0.004256
P98174,P0DTC3,0.002301
Q8N0W7,P0DTC3,0.021142
Q8N0W4,P0DTC3,0.004723
P08572,P0DTC3,0.018339
P24462,P0DTC3,0.007855
Q8N0W3,P0DTC3,0.003166
Q08257,P0DTC3,0.004775
Q7RTW8,P0DTC3,0.019411
Q5SSJ5,P0DTC3,0.004862
P04054,P0DTC3,0.000588
Q9UBZ4,P0DTC3,0.008356
P26378,P0DTC3,0.001176
P04053,P0DTC3,0.006816
P26374,P0DTC3,0.004844
A0A1B0GX68,P0DTC3,0.002301
P09912,P0DTC3,0.031487
P26371,P0DTC3,0.003841
P03886,P0DTC3,0.028719
P26373,P0DTC3,0.004308
P43652,P0DTC3,0.002509
